Type,Artist,Year,Album,Titel,text
Song,LGoony,2014,Space Tape Vol. 1: Goonyverse,Ich bin nice (Ft. Money Boy)  ,"[Hook: LGoony]
Bitch ich bin nice
Kool-Aid im Cup drin mit Ice
Ich bin der Shit und du weißt
Bitch ich bin tight
In diesem Game Nummer 1
Ich hab für Hoes keine Zeit
Bitch ich bin reich
Stacke das Cash in den Sky
In diese Wolken hinein
Bitch ich bin fly
Während ihr Erdlinge bleibt
Fliege ich weit weg ins All
Bitch ich bin nice

[Verse 1: LGoony]
Zähne aus Gold
Kette aus Gold
Ich schreibe nicht auf Papier
Ich habe Blätter aus Gold
Wenn ich verreise hab ich Probleme mit dem Zoll
Erzähl du wärst reich
Doch an deinem Hals hängt nur ne Kette aus Holz
Bitches wollen mit mir sich treffen
Bitches wollen mit mir was essen
Bitches ich hab keine Zeit
Denn ich bin grad im Kettenraum und zähl die Ketten
Ja, du hast richtig gehört
In meinem Kettenraum
Was sich darin wohl befindet?
Ich glaub Kroketten kaum
Ich bin nicht 2-Chainz
Denn ich hab mehr Ketten
2140-Chainz würde es mehr treffen
4513-Chainz trifft es dann noch besser
Ich wieg mein Kettengewicht nicht in Kilo
Sondern in Brock Lesnar
Ich trag mehr Geld an meinem Körper als ein Baumstamm Rinde
Ich zahl nur mit lila Scheinen und der Rest ist Trinkgeld
Ich hab lila in meinem cup drin, doch kein Lean tho
Ich trink Kool-Aid Grape jetzt und mein Körper fliegt hoch
[Hook: LGoony]
Bitch ich bin nice
Kool-Aid im Cup drin mit Ice
Ich bin der Shit und du weißt
Bitch ich bin tight
In diesem Game Nummer 1
Ich hab für Hoes keine Zeit
Bitch ich bin reich
Stacke das Cash in den Sky
In diese Wolken hinein
Bitch ich bin fly
Während ihr Erdlinge bleibt
Fliege ich weit weg ins All
Bitch ich bin nice

[Verse 2: Money Boy]
Yeah
Money Boy
Turnup turnup
Ich bin fly in dem sky wie die Milchstraße
Milkyway
Homeboy ich hab Bars
Keine Milkyways
Ich muss bald zum Arzt denn ich bin so ill
Ich muss bald zum Mars weil ich dort gern chill
Plus, ich krieg mehr Gras als ein Rasenmäher
Die Bitch will Sex, du kannst mir nen blasen eher
Kein Sex bitch
Nein, ich will nur neck bitch
Unterschreibe morgen einen Moviedeal mit Netflix
Ich krieg Sexpics
Immer auf mein iPhone 6
Yeah, sowas nennt man iPhone Sex
Keine gay-chats, guck auf deinen AIDS-Test
Er ist positiv aber siehs doch positiv
Ich bin on fire ähnlich wie ein Kerzendocht
In der Kitchen hab ich Crystal Meth am Herd gekocht
Money Boy
Glo up Dinero Gang
[Hook: LGoony]
Bitch ich bin nice
Kool-Aid im Cup drin mit Ice
Ich bin der Shit und du weißt
Bitch ich bin tight
In diesem Game Nummer 1
Ich hab für Hoes keine Zeit
Bitch ich bin reich
Stacke das Cash in den Sky
In diese Wolken hinein
Bitch ich bin fly
Während ihr Erdlinge bleibt
Fliege ich weit weg ins All
Bitch ich bin nice

[Slowed Hook: LGoony]
Kool-Aid im cup drin mit ice
Ich bin der shit und du weißt"
Song,LGoony,2014,Space Tape Vol. 1: Goonyverse,Represent  ,"[Hook 2x]
Und ich tu das alles für die Dudes im Mob
Stack Money, get rich, turn the fuck up
Und ich tu das alles für die Goons am Block
Represent my city till I die scurr

[Verse 1]
Ich leb' für die Gang (Ich lebe)
Ich sterb' für die Gang (Ich sterbe)
Ich kill' für die Gang
Hast du gehört? Ich kill' für die Gang (Brrt, Brrt, Brrt, Brrt)
Uzi vergoldet, 24 Karat (Anna Kournikova)
Munition aus Diamant und Achat
Komm in unsere Hood hinein
Und wir stechen dich, keine Frage (Nah!)
Haben wir grad' kein Hawk dabei
Nehmen wir einfach eine Gabel
Bandana am Wrist und Kapuze im Gesicht
Schicke Stacks in unseren Pants
Wir sind motherfucking rich
Bitch, Ich bin wie Gucci Mane
Ich angel' im Whirlpool nach Money
Werfe die Leine ins Wasser
Und habe nach einer Sekunde Millionen an der Angel
Doch werf' sie zurück in den Pool
Wenn du das siehst nennst du mich verrückt (Crazy)
Aber das ganze Scheiß-Haus ist schon voll
Und ich weiß nicht mehr wohin damit (Hähä)
Ich creep mit den Goons durch die Hood
Du siehst uns fast niemals allein (Nah!)
Denn einer macht täglich Million
Dann hat man zu zweit schon mal zwei
Dann hat man zu dritt schon mal drei
Dann hat man zu viert schon mal vier
Und 4 Millionen am Tag sind eigentlich schon mal ganz viel (Nice, Nice, Huh)
[Hook 2x]
Und ich tu das alles für die Dudes im Mob
Stack Money, get rich, turn the fuck up
Und ich tu das alles für die Goons am Block
Represent my city till I die scurr"
Song,LGoony,2014,Space Tape Vol. 1: Goonyverse,Huh (Goonyverse Outro)  ,"[Hook]
Huh! - Bitches!
Überall im Game sind nur Bitches
Huh! - Bitches!
In dem Game sind nur Bitches
Huh! - Bitches!
Überall im Game sind nur Bitches
Huh! - Bitches!
In dem Game sind nur Bitches

[Verse 1]
Andere Ära, ein anderer Sound (anderer Sound)
Innovation hat das Land hier gebraucht
Huh!
Ihr klingt seit 2000 Jahren schon gleich (alle klingen gleich)
Ihr klingt seit 6000 Jahren nicht tight (Nah!)
Bitch, Ich hab 6000 Kugeln für euch (Bullets)
In meiner Gun - Brra, Brra - jubelndes Volk (Yeah!)
Goonyverse droppt und der Himmel wird purple (purple)
Ich habe mehrere-goldende-Sportwagen-kostende Gürtel (Sheesh)
Rubine, Saphire, Smaragde hab ich drin in meinem Safe (Money)
Denn lilane Scheine sind mir viel zu billig von der Qualität (Hähä)
Was viele nicht wissen: Ein Konto fasst nicht mehr als Billionen Euro (Sheeesh)
Deshalb geh ich einmal im Jahr hin zur Sparkasse und mach ein neues (Das ist nichts für mich)
Money macht traurig
Ich hab' alle Ziele erreicht (Oooh)
Zumindest wenn ich den Versaci-Sponsoring-Deal unterschreib (Versaci, Versaci)
Goony der Name (Sheesh)
Das ist mein Game keine Frage (Nah!)
Und du Versager wohnst im Bett in der Garage (Hähähähä)
[Hook]
Huh! - Bitches!
Überall im Game sind nur Bitches
Huh! - Bitches!
In dem Game sind nur Bitches
Huh! - Bitches!
Überall im Game sind nur Bitches
Huh! - Bitches!
In dem Game sind nur Bitches

[Outro]
Wir sind am Ende angelangt - LGoony Spacetape Vol. 1: Goonyverse
Danke an alle, die an diesem Mixtape mitgearbeitet haben
Danke an Crack Ignaz, Money Boy, MC Smook und Caz
Danke an DJ Heroin, Zimmermann, NoTricks
Danke an Maxim für die Videos
Danke an Jana für das Cover
Shout out an meine Goons
Shout out an Davith, an Lotte, Chris, Yelm, Johanna, Gina, Yared
Shout out an den $WAGMOB, ich sehe euch
Shout out an alle, die mich supporten
Shout out an Testo, Thorben, Max, Phillip, Lukas, Marius
Shout out an Atze und die Berliner
Shout out an Casper, Die Orsons, das Splash!MAG
Shout out an alle Blogs
Shout out an GraphizzleNovizzle
Shout out an Duzoe
Shout out an my man P. Trippy
DMC for ever
2014 Goonyverse - LGoony Movement"
Song,LGoony,2014,Space Tape Vol. 1: Goonyverse,"Tryppyn, Gryndyn, Goonyn (Bonus) (Ft. CAZ)","[Hook: LGoony]
Ich hab keine Zeit
Ich hab keine Zeit
Ich bin auf mein'm Grynd, auf mein'm Grynd, auf mein'm Grynd
Ich hab keine Zeit
Ich hab keine Zeit
Ich bin auf mein'm Grynd, auf mein'm Grynd, auf mein'm Grynd
I am Tryppyn, Gryndyin, Goonyn, Tryppyn, Gryndyn, Goonyn, Tryppyn, Gryndyn, Goonyn, Tryppyn, Gryndyn, Goonyn
I am Tryppyn, Gryndyin, Goonyn, Tryppyn, Gryndyn, Goonyn, Tryppyn, Gryndyn, Goonyn, Tryppyn, Gryndyn, Goonyn

[Verse 1: LGoony]
Ich hab keine Zeit, denn ich bin grade sehr schwer beschäftigt mit Geld (Ka-Ching)
Weil jeder der Geldzähler von mir versagt und sich ständig verzählt (Puah)
Mein Money scheint hell, Ärzte sind um die Funktion der Augen besorgt (besorgt)
Mit dem Licht in mein'm Tresor wäre ganz Deutschland versorgt (Sheesh)
Bitches ich hab keine Zeit, Bitches ich hab keine Zeit (Nah!)
Wann seht ihr das endlich ein (Huh?)
Ich habe Money im Mind und das andere: Nein!
Bitches ich bin auf mein'm Grynd, Bitches ich bin auf mein'm Grynd (Vroom)
Nur unterwegs mit den Goons
Weil jeder der nicht dazugehört zweitrangig bleibt (Puah)
Ich bin wie Alberto Sieef - immer aktiv wie auf Speed (Sheesh)
Ne mann ich feature dich nie - zu tun hab ich viel zu viel
Money so schnell wie mein Life immer nur auf dem Grynd und das schon seit Tag 1
Ich mache Money mit Crime, wie Bonnie und Clyde und für euch hab ich keine Zeit, Bitches
[Hook: LGoony]
Ich hab keine Zeit
Ich hab keine Zeit
Ich bin auf mein'm Grynd, auf mein'm Grynd, auf mein'm Grynd
Ich hab keine Zeit
Ich hab keine Zeit
Ich bin auf mein'm Grynd, auf mein'm Grynd, auf mein'm Grynd
I am Tryppyn, Gryndyin, Goonyn, Tryppyn, Gryndyn, Goonyn, Tryppyn, Gryndyn, Goonyn, Tryppyn, Gryndyn, Goonyn
I am Tryppyn, Gryndyin, Goonyn, Tryppyn, Gryndyn, Goonyn, Tryppyn, Gryndyn, Goonyn, Tryppyn, Gryndyn, Goonyn

[Bridge: Caz]
Yo
Tryppy Caz
LGoony
Yo, Yo

[Verse 2: Caz]
Ich bin auf mein Grynd
Bitches sind am schrei'n
Doch ich hab keine Zeit, keine Zeit
Mein Bankkonto ist voll mit Cash
Bei mir gibt's nur eine Marke
Du fragst mich was ich grade trage? (Häää)
Versace, Versace, Versace
Denn ich shoppe in Paris
Bin auf Topmodelpartys
Und kaum bin ich da haben die Hoes schon ihren Kopf in meinen Jeans
Caz ist so tryppy, stack Money zum Ceiling
Egal was ich hab ich bin lang nicht zufrieden
Nur Snitches lassen sich von Schlampen verbiegen
Ich denk nur an Gwalla, wie kann ich's verdienen (Ey!)
Ihr seid keine Goons, ihr seid keine Goons
Ihr seid kleine Fools, ihr seid kleine Fools
Tryppyn, Gryndyn, Goonyn - das ist mein Beruf
Und wenn 'ne kleine ruft sag ich nur
[Hook: LGoony]
Ich hab keine Zeit
Ich hab keine Zeit
Ich bin auf mein'm Grynd, auf mein'm Grynd, auf mein'm Grynd
Ich hab keine Zeit
Ich hab keine Zeit
Ich bin auf mein'm Grynd, auf mein'm Grynd, auf mein'm Grynd
I am Tryppyn, Gryndyin, Goonyn, Tryppyn, Gryndyn, Goonyn, Tryppyn, Gryndyn, Goonyn, Tryppyn, Gryndyn, Goonyn
I am Tryppyn, Gryndyin, Goonyn, Tryppyn, Gryndyn, Goonyn, Tryppyn, Gryndyn, Goonyn, Tryppyn, Gryndyn, Goonyn"
Song,LGoony,2015,Grape Tape,Grape  ,"[Hook]
Ich bin high in dem Sky wie ein Komet
Stacks in meiner Hand, die Farbe Grape
Kool Aid drin im Cup, die Farbe Grape
Yeah, alles färbt sich Grape seit meinem Tape
Ich bin high in dem Sky wie ein Komet
Stacks in meiner Hand, die Farbe Grape
Kool Aid drin im Cup, die Farbe Grape
Yeah, alles färbt sich Grape seit meinem Tape

[Part]
Goonyverse war erst der Anfang
Seit 'nem halben Jahr läuft es im Loop so wie ein Mantra
Ich hob ab in Richtung Space
Nun droppt das zweite Tape und es färbt sich alles Grape
Swagger on Maximum wie KKS in jung, straight outta Flexiko
Ich habe Money gestackt in mei'm Safe, ja, man nennt mich ein ""Stacksikon!""
Früher hab ich mich gefragt, ""Wäre ein Mic eine gute Investition?""
Und heute bekomme ich Props von meinen früheren Rap-Idol'n
Ich zieh' 'nen goldenen Schweif hinter mir her so wie ein Komet
Guck in den Himmel! Da ganz oben kannst du mich seh'n
GUDG, wir verändern ganz einfach das Game (Wir glowen up)
Ihr wollt uns aufhalten, doch es ist leider zu spät (Hähähä)

[Hook]
Ich bin high in dem Sky wie ein Komet
Stacks in meiner Hand, die Farbe Grape
Kool Aid drin im Cup, die Farbe Grape
Yeah, alles färbt sich Grape seit meinem Tape
Ich bin high in dem Sky wie ein Komet
Stacks in meiner Hand, die Farbe Grape
Kool Aid drin im Cup, die Farbe Grape
Yeah, alles färbt sich Grape seit meinem Tape"
Song,LGoony,2015,Grape Tape,Nebel  ,"[Hook]
Meine Kette scheint kilometerweit
Alles, was ich trag', das ist Ice, Ice, Ice
Bandana mit schwarzem Versace-Label
Ich leuchte hell, man sieht mich auch durch den Nebel
Meine Kette scheint kilometerweit
Alles, was ich trag', das ist Ice, Ice, Ice
Bandana mit schwarzem Versace-Label
Ich leuchte hell, man sieht mich auch durch den Nebel

[Part]
Ich lauf' durch den Morgen, Himmel grau, Wetter kalt
Nebel dicht, man sieht nur allerhöchstens ein, zwei Meter weit
Die Sicht verschwimmt, ich seh' nur Rauch
Ich schwebe durch den Wald und fühl' mich wie im Traum
Ich guck' nach unten und sehe den Boden nicht
Ich wanke, weil mein Gleichgewicht ein klein wenig verschoben ist
Orientierungssinn weg, bevor ich mich verlauf'
Halt' ich langsam an und packe meine Kette aus
Und ich schein' wie ein Engel
Das Licht, es bricht sofort den dichten weißlichen Rauch
Man sieht schon kilometerweit entfernt, dass ich komm'
Ich strahle als wär' ich ein Stern am fernen Horizont, denn

[Hook]
Meine Kette scheint kilometerweit
Alles, was ich trag', das ist Ice, Ice, Ice
Bandana mit schwarzem Versace-Label
Ich leuchte hell, man sieht mich auch durch den Nebel
Meine Kette scheint kilometerweit
Alles, was ich trag', das ist Ice, Ice, Ice
Bandana mit schwarzem Versace-Label
Ich leuchte hell, man sieht mich auch durch den Nebel
Meine Kette scheint kilometerweit
Alles, was ich trag', das ist Ice, Ice, Ice
Bandana mit schwarzem Versace-Label
Ich leuchte hell, man sieht mich auch durch den Nebel
Meine Kette scheint kilometerweit
Alles, was ich trag', das ist Ice, Ice, Ice
Bandana mit schwarzem Versace-Label
Ich leuchte hell, man sieht mich auch durch den Nebel"
Song,LGoony,2015,Grape Tape,Keine Euros  ,"[Hook]
Niemand kann uns stoppen, denn wir roll'n los
Und wir geben keinen Fick auf euch Pseudos
Wir flexen mit dem Gwap, was ist mit euch los?
Ich zahl' immer mit Juwel'n, keine Euros
Niemand kann uns stoppen, denn wir roll'n los
Und wir geben keinen Fick mehr auf euch Pseudos
Wir flexen mit dem Gwap, was ist mit euch los?
Ich zahl' immer mit Juwel'n, keine Euros

[Part]
Langsam nimmt es Fahrt auf, Bitch, wir roll'n los
Goonsquad 'till infinity, wir spiel'n Shows
Du hatest uns im Forum, aber pumpst den Sound
Du schreibst bei YouTube ""Kacke"", aber klickst doch drauf
Du sagst, ich kling' wie Lean, aber weißt nicht warum
Du kennst kein Lied von Lean, aber du redest dumm
Keine Liebe für die Medien im deutschen Rap
Ich les' splash! Mag und All Good, aber der Rest ist wack
Keine Mukke mehr in Deutschland, alles wird vermarktet
In 'ner schönen teuren Box, damit es ja hoch chartet
Ich geb' keinen Fick auf sowas, ich mach Mixtapes gratis
Und trotzdem ist mein Album in zehn Jahren Platin

[Hook]
Niemand kann uns stoppen, denn wir roll'n los
Und wir geben keinen Fick auf euch Pseudos
Wir flexen mit dem Gwap, was ist mit euch los?
Ich zahl' immer mit Juwel'n, keine Euros
Niemand kann uns stoppen, denn wir roll'n los
Und wir geben keinen Fick mehr auf euch Pseudos
Wir flexen mit dem Gwap, was ist mit euch los?
Ich zahl' immer mit Juwel'n, keine Euros"
Song,LGoony,2015,Grape Tape,Rarri Gelb  ,"[Hook]
Ich habe Geld, ich habe Geld
In meinem Safe, meinem Safe, meinem Safe
Mein Rarri gelb, mein Rarri gelb
Ich fahre schnell, fahre schnell, fahre schnell
Ich habe Geld, ich habe Geld
I'm gettin' paid, gettin' paid, gettin' paid
Und das Getränk in meinem Kelch
Die Farbe grape, Farbe grape, Farbe grape

[Part]
Ey Bitch, ich sipp' an meinem Doublecup
Was drin ist, sag' ich nicht, also fuck mich nicht ab!
Der Inhalt wechselt sich von mal zu mal (sheesh)
Ich nenne meinen Cup heiligen Gral
Eben war ich nicht da, doch jetzt bin ich hier
Felgen platiniert, frisch massiert und poliert
Eine Millionen, die ich jetzt verdien' durch meinen arabischen Sponsoringdeal
Eeey Bitch, ich mach' Business in Dubai
Ich hab' ein Standbein im Fußball
Ich fahr' Ferrari und du fährst nur U-Bahn, yeees
Sitz' im Privatjet und fliege ganz weit hoch zum Mars jetzt
Nein, ich will mit dir nicht reden, denn du riechst abartig nach Bratfett
Goldene Ketten am Hals machen, dass ich so schein' wie die Sonne
Umweltbewusst - ich werf' 5-Euro-Scheine fast immer in die blaue Tonne, yeaaah
Bitch, ich mach' Money mit Aktien fast jeden Tag
Ich habe annähernd jede Scheiß-Aktie drauf auf dem Markt
Ich hab' ein Auto mit Panzerglaskuppel, genau wie der Papst
Und meine Lieblingsfarbe ist 24 Karat
[Hook]
Ich habe Geld, ich habe Geld
In meinem Safe, meinem Safe, meinem Safe
Mein Rarri gelb, mein Rarri gelb
Ich fahre schnell, fahre schnell, fahre schnell
Ich habe Geld, ich habe Geld
I'm gettin' paid, gettin' paid, gettin' paid
Und das Getränk in meinem Kelch
Die Farbe grape, Farbe grape, Farbe grape
Ich habe Geld, ich habe Geld
In meinem Safe, meinem Safe, meinem Safe
Mein Rarri gelb, mein Rarri gelb
Ich fahre schnell, fahre schnell, fahre schnell
Ich habe Geld, ich habe Geld
I'm gettin' paid, gettin' paid, gettin' paid
Und das Getränk in meinem Kelch
Die Farbe grape, Farbe grape, Farbe grape

[Sample]"
Song,LGoony,2015,Grape Tape,Lobby (Ft. Young Kira)  ,"[Intro: LGoony]
Ich schmeiße lila Scheine durch die Lobby
Ich schmeiße lila Scheine durch die Lobby

[Hook: LGoony]
Ich schmeiße lila Scheine durch die Lobby
Birdman, Big Ballin' is my hobby
Swag so wie Riff Raff, nenn mich Neon Icon!
Futuristic, ich bin in 'ner ganz anderen Timezone, yeah
Ich schmeiße lila Scheine durch die Lobby
Birdman, Big Ballin' is my hobby
Swag so wie Riff Raff, nenn mich Neon Icon!
Ich bin die ganze Zeit am Fliegen, nenn es Flyzone, yeah
Ich schmeiße lila Scheine durch die Lobby
Birdman, Big Ballin' is my hobby
Swag so wie Riff Raff, nenn mich Neon Icon!
Futuristic, ich bin in 'ner ganz anderen Timezone, yeah
Ich schmeiße lila Scheine durch die Lobby
Birdman, Big Ballin' is my hobby
Swag so wie Riff Raff, nenn mich Neon Icon!
Ich bin die ganze Zeit am Fliegen, nenn es Flyzone, yeah

[Part 1: LGoony]
Manche werfen sich Teile, and're werfen mit Steinen
Ich dagegen werfe mit lilanen Scheinen quer durchs ganze Gebäude
Bis der rote Teppich lila ist, ich tanze durch die Lobby
Nenn mich Birdman oder Mannie Fresh! Big Ballin' ist mein Hobby
100.000 an der Chain, ich seh' aus wie Flavor Flav
Bitch, ich bin nicht Superman, doch bin fly und trag' ein Cape
Ich glaub', mein Geld ist einfach viel zu schnell
Denn wenn ich mich bewege, blitzt es ganz kurz furchtbar hell
Niemals Karte oder Scheck, jederzeit 'nen Stack parat
Denn ich bezahle nur in bar
Du fragst, warum, es ist doch klar
Yeah, mein Autogramm ist einfach viel zu rar
[Hook: LGoony]
Ich schmeiße lila Scheine durch die Lobby
Birdman, Big Ballin' is my hobby
Swag so wie Riff Raff, nenn mich Neon Icon!
Futuristic, ich bin in 'ner ganz anderen Timezone, yeah
Ich schmeiße lila Scheine durch die Lobby
Birdman, Big Ballin' is my hobby
Swag so wie Riff Raff, nenn mich Neon Icon!
Ich bin die ganze Zeit am Fliegen, nenn es Flyzone, yeah
Ich schmeiße lila Scheine durch die Lobby
Birdman, Big Ballin' is my hobby
Swag so wie Riff Raff, nenn mich Neon Icon!
Futuristic, ich bin in 'ner ganz anderen Timezone, yeah
Ich schmeiße lila Scheine durch die Lobby
Birdman, Big Ballin' is my hobby
Swag so wie Riff Raff, nenn mich Neon Icon!
Ich bin die ganze Zeit am Fliegen, nenn es Flyzone, yeah

[Part 2: Young Kira]
Wir sind MC-Hammer-fly
Stacken das Cash zu zweit
Retten die Welt zur Zeit
Pikachu, Electro-Type
Donnerblitz, Starkstrom in euer Face, Bitches
Ihr seid nur Fake-Bitches, geht aus dem Weg, Bitches
Zwei unter wenigen, die das Game ficken
Wir bleiben ewig, Bitches, und ihr könnt reden, Bitches
Doch ihr versteht dieses Game nicht
Erst wenn es zu spät ist
Deutscher Rap wiederbelebt ist
Wir flippen das Game, nenn es Tetris!
Zählen lila Scheine in der Lobby
Birdman, Big Ballin' unser Hobby
Dreh die 808 laut auf deinem iPhone!
Sound aus einer anderen Timezone
[Hook: LGoony]
Ich schmeiße lila Scheine durch die Lobby
Birdman, Big Ballin' is my hobby
Swag so wie Riff Raff, nenn mich Neon Icon!
Futuristic, ich bin in 'ner ganz anderen Timezone, yeah
Ich schmeiße lila Scheine durch die Lobby
Birdman, Big Ballin' is my hobby
Swag so wie Riff Raff, nenn mich Neon Icon!
Ich bin die ganze Zeit am Fliegen, nenn es Flyzone, yeah
Ich schmeiße lila Scheine durch die Lobby
Birdman, Big Ballin' is my hobby
Swag so wie Riff Raff, nenn mich Neon Icon!
Futuristic, ich bin in 'ner ganz anderen Timezone, yeah
Ich schmeiße lila Scheine durch die Lobby
Birdman, Big Ballin' is my hobby
Swag so wie Riff Raff, nenn mich Neon Icon!
Ich bin die ganze Zeit am Fliegen, nenn es Flyzone, yeah"
Song,LGoony,2015,Grape Tape,Sosa (Ft. Harry Quintana)  ,"[Hook: LGoony]
Ich steige aus den Wolken und der Himmel färbt sich rosa
Meine Stadt ist rot und weiß genau wie Coca-Cola
Wenn ich einen Song aufnehm', entsteht 'ne Supernova
Ich liefer' euch die Banger wie am Fließband, nenn mich Sosa
Ich steige aus den Wolken und der Himmel färbt sich rosa
Meine Stadt ist rot und weiß genau wie Coca-Cola
Wenn ich einen Song aufnehm', entsteht 'ne Supernova
Ich liefer' euch die Banger wie am Fließband
Nenn mich Sosa, nenn mich Sosa, nenn mich Sosa

[Part 1: LGoony]
Bang! Killer so wie Cam
Ich betret' den Raum und jeder macht den Uncle Sam
Ich hab' für diesen Style in Deutschland das Patent
Aus dem Weg, Nutte! Goon Squad ist die Gang
Und ich komme wieder vorgefahren im Maybach Landaulet, den habe ich zweimal
Und den dritten kauf' ich mir morgen, du blickst neidisch drein auf dei'm Dreirad
Ich bin iced out als wär ich Riff Raff, Gucci Goggles on fleek
Sitz' im Jet nach Miami Beach, yeah, endlich reich wie Chief Keef
Und ja, es stimmt, Geld regiert die Welt
Wenn ihr keine Suite habt, kauf' ich einfach das Hotel
Yeah, I'm gettin' paid, I'm gettin' paid
Gold um meinen Nacken so als wär' ich Michael Phelps

[Hook: LGoony]
Ich steige aus den Wolken und der Himmel färbt sich rosa
Meine Stadt ist rot und weiß genau wie Coca-Cola
Wenn ich einen Song aufnehm', entsteht 'ne Supernova
Ich liefer' euch die Banger wie am Fließband, nenn mich Sosa
Ich steige aus den Wolken und der Himmel färbt sich rosa
Meine Stadt ist rot und weiß genau wie Coca-Cola
Wenn ich einen Song aufnehm', entsteht 'ne Supernova
Ich liefer' euch die Banger wie am Fließband
Nenn mich Sosa, nenn mich Sosa, nenn mich Sosa
[Part 2: Harry Quintana]
Nenn mich Sosa, denn man kennt mich nur mit Gun (blocka)
Nenn mich Hova, weil ich ein Business runn'
Nenn mich Yoda, ich hab jede Menge Knowledge
Nenn mich Lothar, denn ich fick' nur dumme Models
Bring die Bottles, bring die Bitches, bring die motherfuckin' Drugs
Das hier ist kein Spaß, Junge, Steady Pimpin' ist mein Job
In meinem Block geht es immer nur um Cash, in der Trap
Fühl' ich mich in etwa wie der Typ aus Limitless
Hol die gottverdammten Cops! (Hol sie!) Die machen einen Scheiß (Oh)
Ich bekomm' die Ware nämlich straight vom FBI
Was meinst du denn, woher das ganze Ice kommt? Aus dem Eisschrank?
Mario Götze schreibt mich an und fragt: ""Zeigst du mir den Eismann?"" (Ich bin der Eismann)
Ich hab' Steine von Swarovski
Ich hab' Steine von Versace
Und was ich damit mache? (Was, was?)
Ich hack' sie klein, nehm' 'nen Schein und zieh' sie durch die Nase
Ey, was 'ne Frage

[Hook: LGoony]
Ich steige aus den Wolken und der Himmel färbt sich rosa
Meine Stadt ist rot und weiß genau wie Coca-Cola
Wenn ich einen Song aufnehm', entsteht 'ne Supernova
Ich liefer' euch die Banger wie am Fließband, nenn mich Sosa
Ich steige aus den Wolken und der Himmel färbt sich rosa
Meine Stadt ist rot und weiß genau wie Coca-Cola
Wenn ich einen Song aufnehm', entsteht 'ne Supernova
Ich liefer' euch die Banger wie am Fließband
Nenn mich Sosa, nenn mich Sosa, nenn mich Sosa"
